Column 3| A:0	C:0	G:0	T:0	-:94	
Likelihood	Scale	Scale2
-5.320236	51.104490	1.000000
-5.320236	51.104491	1.000000
-5.320236	51.104492	1.000000
-5.315170	51.366968	1.000000
-5.315170	51.366969	1.000000
-5.315170	51.366970	1.000000
-5.314800	51.386218	1.000000
-5.314800	51.386219	1.000000
-5.314800	51.386220	1.000000
-5.314430	51.405460	1.000000
-5.314430	51.405461	1.000000
-5.314430	51.405462	1.000000
-5.311206	51.573342	1.000000
-5.311206	51.573343	1.000000
-5.311206	51.573344	1.000000
-5.308076	51.736869	1.000000
-5.308076	51.736870	1.000000
-5.308076	51.736871	1.000000
-5.307711	51.755979	1.000000
-5.307710	51.755980	1.000000
-5.307710	51.755981	1.000000
-5.298622	52.233945	1.000000
-5.298622	52.233946	1.000000
-5.298622	52.233947	1.000000
-5.297042	52.317511	1.000000
-5.297042	52.317512	1.000000
-5.297042	52.317513	1.000000
-5.296685	52.336407	1.000000
-5.296685	52.336408	1.000000
-5.296685	52.336409	1.000000
-5.291857	52.592638	1.000000
-5.291857	52.592639	1.000000
-5.291857	52.592640	1.000000
-5.291504	52.611434	1.000000
-5.291504	52.611435	1.000000
-5.291504	52.611436	1.000000
-5.291151	52.630223	1.000000
-5.291151	52.630224	1.000000
-5.291151	52.630225	1.000000
-5.290798	52.649005	1.000000
-5.290798	52.649006	1.000000
-5.290798	52.649007	1.000000
-5.287840	52.806763	1.000000
-5.287840	52.806764	1.000000
-5.287840	52.806765	1.000000
-5.284986	52.959485	1.000000
-5.284986	52.959486	1.000000
-5.284986	52.959487	1.000000
-5.284637	52.978149	1.000000
-5.284637	52.978150	1.000000
-5.284637	52.978151	1.000000
-5.284289	52.996807	1.000000
-5.284289	52.996808	1.000000
-5.284289	52.996809	1.000000
-5.281110	53.167531	1.000000
-5.281110	53.167532	1.000000
-5.281110	53.167533	1.000000
-5.273656	53.570049	1.000000
-5.273656	53.570050	1.000000
-5.273656	53.570051	1.000000
-5.251370	54.791916	1.000000
-5.251370	54.791917	1.000000
-5.251370	54.791918	1.000000
-5.251045	54.809948	1.000000
-5.251045	54.809949	1.000000
-5.251045	54.809950	1.000000
-5.250720	54.827975	1.000000
-5.250720	54.827976	1.000000
-5.250720	54.827977	1.000000
-5.249494	54.896062	1.000000
-5.249494	54.896063	1.000000
-5.249494	54.896064	1.000000
-5.247860	54.986933	1.000000
-5.247860	54.986934	1.000000
-5.247860	54.986935	1.000000
-5.247537	55.004901	1.000000
-5.247537	55.004902	1.000000
-5.247537	55.004903	1.000000
-5.240151	55.417628	1.000000
-5.240151	55.417629	1.000000
-5.240151	55.417630	1.000000
-5.237293	55.578197	1.000000
-5.237293	55.578198	1.000000
-5.237293	55.578199	1.000000
-5.234205	55.752219	1.000000
-5.234205	55.752220	1.000000
-5.234205	55.752221	1.000000
-5.233891	55.769937	1.000000
-5.233891	55.769938	1.000000
-5.233891	55.769939	1.000000
-5.233577	55.787650	1.000000
-5.233577	55.787651	1.000000
-5.233577	55.787652	1.000000
-5.233264	55.805357	1.000000
-5.233264	55.805358	1.000000
-5.233264	55.805359	1.000000
-5.232950	55.823058	1.000000
-5.232950	55.823059	1.000000
-5.232950	55.823060	1.000000
-5.232637	55.840754	1.000000
-5.232637	55.840755	1.000000
-5.232637	55.840756	1.000000
-5.222019	56.444304	1.000000
-5.222019	56.444305	1.000000
-5.222019	56.444306	1.000000
-5.217823	56.684568	1.000000
-5.217823	56.684569	1.000000
-5.217823	56.684570	1.000000
-5.217520	56.701992	1.000000
-5.217520	56.701993	1.000000
-5.217520	56.701994	1.000000
-5.217216	56.719410	1.000000
-5.217216	56.719411	1.000000
-5.217216	56.719412	1.000000
-5.216913	56.736822	1.000000
-5.216913	56.736823	1.000000
-5.216913	56.736824	1.000000
-5.216610	56.754230	1.000000
-5.216610	56.754231	1.000000
-5.216610	56.754232	1.000000
-5.214427	56.879824	1.000000
-5.214427	56.879825	1.000000
-5.214427	56.879826	1.000000
-5.210029	57.133706	1.000000
-5.210029	57.133707	1.000000
-5.210029	57.133708	1.000000
-5.209730	57.150990	1.000000
-5.209730	57.150991	1.000000
-5.209730	57.150992	1.000000
-5.205589	57.391176	1.000000
-5.205589	57.391177	1.000000
-5.205589	57.391178	1.000000
-5.204507	57.454074	1.000000
-5.204507	57.454075	1.000000
-5.204507	57.454076	1.000000
-5.204212	57.471261	1.000000
-5.204212	57.471262	1.000000
-5.204212	57.471263	1.000000
-5.201922	57.604677	1.000000
-5.201922	57.604678	1.000000
-5.201922	57.604679	1.000000
-5.201628	57.621818	1.000000
-5.201628	57.621819	1.000000
-5.201628	57.621820	1.000000
-5.197653	57.854276	1.000000
-5.197653	57.854277	1.000000
-5.197653	57.854278	1.000000
-5.186010	58.540545	1.000000
-5.186010	58.540546	1.000000
-5.186010	58.540547	1.000000
-5.184751	58.615299	1.000000
-5.184751	58.615300	1.000000
-5.184751	58.615301	1.000000
-5.184467	58.632141	1.000000
-5.184467	58.632142	1.000000
-5.184467	58.632143	1.000000
-5.184183	58.648978	1.000000
-5.184183	58.648979	1.000000
-5.184183	58.648980	1.000000
-5.183900	58.665811	1.000000
-5.183900	58.665812	1.000000
-5.183900	58.665813	1.000000
-5.182693	58.737578	1.000000
-5.182693	58.737579	1.000000
-5.182693	58.737580	1.000000
-5.182411	58.754384	1.000000
-5.182411	58.754385	1.000000
-5.182411	58.754386	1.000000
-5.182129	58.771186	1.000000
-5.182129	58.771187	1.000000
-5.182129	58.771188	1.000000
-5.181846	58.787983	1.000000
-5.181846	58.787984	1.000000
-5.181846	58.787985	1.000000
-5.173303	59.298968	1.000000
-5.173303	59.298969	1.000000
-5.173303	59.298970	1.000000
-5.173026	59.315614	1.000000
-5.173026	59.315615	1.000000
-5.173026	59.315616	1.000000
-5.171956	59.379999	1.000000
-5.171956	59.380000	1.000000
-5.171955	59.380001	1.000000
-5.171679	59.396622	1.000000
-5.171679	59.396623	1.000000
-5.171679	59.396624	1.000000
-5.171403	59.413240	1.000000
-5.171403	59.413241	1.000000
-5.171403	59.413242	1.000000
-5.171127	59.429853	1.000000
-5.171127	59.429854	1.000000
-5.171127	59.429855	1.000000
-5.170851	59.446461	1.000000
-5.170851	59.446462	1.000000
-5.170851	59.446463	1.000000
-5.170576	59.463065	1.000000
-5.170576	59.463066	1.000000
-5.170576	59.463067	1.000000
-5.164134	59.852420	1.000000
-5.164134	59.852421	1.000000
-5.164134	59.852422	1.000000
-5.163021	59.919933	1.000000
-5.163021	59.919934	1.000000
-5.163021	59.919935	1.000000
-5.160322	60.084045	1.000000
-5.160322	60.084046	1.000000
-5.160322	60.084047	1.000000
-5.153880	60.477522	1.000000
-5.153880	60.477523	1.000000
-5.153880	60.477524	1.000000
-5.153614	60.493839	1.000000
-5.153614	60.493840	1.000000
-5.153614	60.493841	1.000000
-5.153348	60.510152	1.000000
-5.153348	60.510153	1.000000
-5.153348	60.510154	1.000000
-5.153082	60.526460	1.000000
-5.153082	60.526461	1.000000
-5.153082	60.526462	1.000000
-5.152816	60.542764	1.000000
-5.152816	60.542765	1.000000
-5.152816	60.542766	1.000000
-5.150427	60.689575	1.000000
-5.150426	60.689576	1.000000
-5.150426	60.689577	1.000000
-5.150162	60.705834	1.000000
-5.150162	60.705835	1.000000
-5.150162	60.705836	1.000000
-5.147437	60.873738	1.000000
-5.147437	60.873739	1.000000
-5.147437	60.873740	1.000000
-5.137940	61.462459	1.000000
-5.137940	61.462460	1.000000
-5.137940	61.462461	1.000000
-5.135546	61.611823	1.000000
-5.135546	61.611824	1.000000
-5.135546	61.611825	1.000000
-5.135289	61.627836	1.000000
-5.135289	61.627837	1.000000
-5.135289	61.627838	1.000000
-5.133154	61.761347	1.000000
-5.133154	61.761348	1.000000
-5.133154	61.761349	1.000000
-5.124742	62.290302	1.000000
-5.124742	62.290303	1.000000
-5.124742	62.290304	1.000000
-5.123862	62.345846	1.000000
-5.123862	62.345847	1.000000
-5.123862	62.345848	1.000000
-5.111135	63.155554	1.000000
-5.111135	63.155555	1.000000
-5.111135	63.155556	1.000000
-5.110096	63.222153	1.000000
-5.110096	63.222154	1.000000
-5.110096	63.222155	1.000000
-5.107022	63.419494	1.000000
-5.107022	63.419495	1.000000
-5.107022	63.419496	1.000000
-5.106780	63.435044	1.000000
-5.106780	63.435045	1.000000
-5.106780	63.435046	1.000000
-5.106539	63.450591	1.000000
-5.106539	63.450592	1.000000
-5.106539	63.450593	1.000000
-5.106297	63.466133	1.000000
-5.106297	63.466134	1.000000
-5.106297	63.466135	1.000000
-5.105571	63.512911	1.000000
-5.105571	63.512912	1.000000
-5.105571	63.512913	1.000000
-5.105330	63.528438	1.000000
-5.105330	63.528439	1.000000
-5.105329	63.528440	1.000000
-5.105089	63.543961	1.000000
-5.105089	63.543962	1.000000
-5.105089	63.543963	1.000000
-5.104176	63.602793	1.000000
-5.104176	63.602794	1.000000
-5.104176	63.602795	1.000000
-5.103636	63.637638	1.000000
-5.103636	63.637639	1.000000
-5.103636	63.637640	1.000000
-5.059589	66.545457	1.000000
-5.059589	66.545458	1.000000
-5.059589	66.545459	1.000000
-5.058705	66.605221	1.000000
-5.058705	66.605222	1.000000
-5.058705	66.605223	1.000000
-5.058486	66.620017	1.000000
-5.058486	66.620018	1.000000
-5.058486	66.620019	1.000000
-5.058267	66.634810	1.000000
-5.058267	66.634811	1.000000
-5.058267	66.634812	1.000000
-5.054899	66.862911	1.000000
-5.054899	66.862912	1.000000
-5.054899	66.862913	1.000000
-5.046781	67.416030	1.000000
-5.046781	67.416031	1.000000
-5.046781	67.416032	1.000000
-5.043817	67.619185	1.000000
-5.043817	67.619186	1.000000
-5.043817	67.619187	1.000000
-5.043604	67.633756	1.000000
Column 274| A:0	C:0	G:1	T:1	-:94	
Likelihood	Scale	Scale2
-12.473180	1.000000	1.000000
-12.473180	1.000000	1.000000
-12.473179	1.000001	1.000000
-12.473178	1.000002	1.000000
-12.045729	1.533195	1.000000
-12.045728	1.533196	1.000000
-12.045728	1.533197	1.000000
-11.513439	2.610254	1.000000
-11.513439	2.610255	1.000000
-11.513438	2.610256	1.000000
-10.971474	4.486517	1.000000
-10.971474	4.486518	1.000000
-10.971474	4.486519	1.000000
-10.876442	4.933406	1.000000
-10.876442	4.933407	1.000000
-10.876442	4.933408	1.000000
-10.830422	5.165539	1.000000
-10.830421	5.165540	1.000000
-10.830421	5.165541	1.000000
-10.723327	5.748860	1.000000
-10.723327	5.748861	1.000000
-10.723327	5.748862	1.000000
-10.284512	8.910869	1.000000
-10.284512	8.910870	1.000000
-10.284512	8.910871	1.000000
-10.271959	9.023261	1.000000
-10.271959	9.023262	1.000000
-10.271959	9.023263	1.000000
-10.232427	9.386540	1.000000
-10.232427	9.386541	1.000000
-10.232427	9.386542	1.000000
-10.221105	9.493244	1.000000
-10.221105	9.493245	1.000000
-10.221105	9.493246	1.000000
-10.210035	9.598750	1.000000
-10.210035	9.598751	1.000000
-10.210035	9.598752	1.000000
-10.199205	9.703099	1.000000
-10.199205	9.703100	1.000000
-10.199205	9.703101	1.000000
-10.188605	9.806326	1.000000
-10.188605	9.806327	1.000000
-10.188605	9.806328	1.000000
-10.160625	10.084110	1.000000
-10.160625	10.084111	1.000000
-10.160625	10.084112	1.000000
-9.288692	24.064062	1.000000
-9.288692	24.064063	1.000000
-9.288692	24.064064	1.000000
-9.286955	24.105761	1.000000
-9.286955	24.105762	1.000000
-9.286955	24.105763	1.000000
-9.285223	24.147389	1.000000
-9.285223	24.147390	1.000000
-9.285223	24.147391	1.000000
-9.277476	24.334542	1.000000
-9.277476	24.334543	1.000000
-9.277476	24.334544	1.000000
-9.269257	24.534668	1.000000
-9.269257	24.534669	1.000000
-9.269257	24.534670	1.000000
-9.253149	24.931666	1.000000
-9.253148	24.931667	1.000000
-9.253148	24.931668	1.000000
-9.251530	24.971918	1.000000
-9.251530	24.971919	1.000000
-9.251529	24.971920	1.000000
-9.249916	25.012106	1.000000
-9.249916	25.012107	1.000000
-9.249916	25.012108	1.000000
-9.247269	25.078151	1.000000
-9.247269	25.078152	1.000000
-9.247269	25.078153	1.000000
-9.195589	26.403328	1.000000
-9.195589	26.403329	1.000000
-9.195589	26.403330	1.000000
-9.175940	26.925285	1.000000
-9.175940	26.925286	1.000000
-9.175940	26.925287	1.000000
-9.174551	26.962564	1.000000
-9.174551	26.962565	1.000000
-9.174551	26.962566	1.000000
-9.167790	27.144803	1.000000
-9.167790	27.144804	1.000000
-9.167790	27.144805	1.000000
-9.163298	27.266541	1.000000
-9.163298	27.266542	1.000000
-9.163298	27.266543	1.000000
-9.161944	27.303355	1.000000
-9.161944	27.303356	1.000000
-9.161944	27.303357	1.000000
-9.160593	27.340119	1.000000
-9.160593	27.340120	1.000000
-9.160593	27.340121	1.000000
-9.159246	27.376835	1.000000
-9.159246	27.376836	1.000000
-9.159246	27.376837	1.000000
-9.157903	27.413500	1.000000
-9.157902	27.413501	1.000000
-9.157902	27.413502	1.000000
-9.156563	27.450117	1.000000
-9.156563	27.450118	1.000000
-9.156563	27.450119	1.000000
-9.147847	27.689492	1.000000
-9.147847	27.689493	1.000000
-9.147847	27.689494	1.000000
-9.146533	27.725745	1.000000
-9.146533	27.725746	1.000000
-9.146533	27.725747	1.000000
-9.111993	28.696319	1.000000
-9.111993	28.696320	1.000000
-9.111993	28.696321	1.000000
-9.108041	28.809506	1.000000
-9.108041	28.809507	1.000000
-9.108041	28.809508	1.000000
-9.106827	28.844353	1.000000
-9.106827	28.844354	1.000000
-9.106827	28.844355	1.000000
-9.105616	28.879158	1.000000
-9.105616	28.879159	1.000000
-9.105616	28.879160	1.000000
-9.104409	28.913922	1.000000
-9.104409	28.913923	1.000000
-9.104409	28.913924	1.000000
-9.103204	28.948643	1.000000
-9.103204	28.948644	1.000000
-9.103204	28.948645	1.000000
-9.100633	29.022877	1.000000
-9.100633	29.022878	1.000000
-9.100632	29.022879	1.000000
-9.099437	29.057468	1.000000
-9.099437	29.057469	1.000000
-9.099437	29.057470	1.000000
-9.098244	29.092019	1.000000
-9.098244	29.092020	1.000000
-9.098244	29.092021	1.000000
-9.097053	29.126529	1.000000
-9.097053	29.126530	1.000000
-9.097053	29.126531	1.000000
-9.095866	29.160998	1.000000
-9.095866	29.160999	1.000000
-9.095866	29.161000	1.000000
-9.094681	29.195426	1.000000
-9.094681	29.195427	1.000000
-9.094681	29.195428	1.000000
-9.093500	29.229814	1.000000
-9.093500	29.229815	1.000000
-9.093500	29.229816	1.000000
-9.080561	29.608948	1.000000
-9.080561	29.608949	1.000000
-9.080561	29.608950	1.000000
-9.070174	29.916836	1.000000
-9.070174	29.916837	1.000000
-9.070174	29.916838	1.000000
-9.069049	29.950396	1.000000
-9.069049	29.950397	1.000000
-9.069049	29.950398	1.000000
-9.067926	29.983920	1.000000
-9.067926	29.983921	1.000000
-9.067925	29.983922	1.000000
-9.054584	30.385002	1.000000
-9.054584	30.385003	1.000000
-9.054584	30.385004	1.000000
-9.053492	30.418047	1.000000
-9.053492	30.418048	1.000000
-9.053492	30.418049	1.000000
-9.038993	30.860490	1.000000
-9.038993	30.860491	1.000000
-9.038993	30.860492	1.000000
-9.037934	30.893027	1.000000
-9.037934	30.893028	1.000000
-9.037934	30.893029	1.000000
-9.036879	30.925530	1.000000
-9.036879	30.925531	1.000000
-9.036879	30.925532	1.000000
-8.898472	35.495134	1.000000
-8.898472	35.495135	1.000000
-8.898472	35.495136	1.000000
-8.893738	35.662828	1.000000
-8.893738	35.662829	1.000000
-8.893738	35.662830	1.000000
-8.871651	36.455641	1.000000
-8.871651	36.455642	1.000000
-8.871651	36.455643	1.000000
-8.869318	36.540408	1.000000
-8.869318	36.540409	1.000000
-8.869318	36.540410	1.000000
-8.868562	36.567900	1.000000
-8.868562	36.567901	1.000000
-8.868562	36.567902	1.000000
-8.865532	36.678363	1.000000
-8.865532	36.678364	1.000000
-8.865532	36.678365	1.000000
-8.856394	37.013546	1.000000
-8.856394	37.013547	1.000000
-8.856394	37.013548	1.000000
-8.852038	37.174379	1.000000
-8.852038	37.174380	1.000000
-8.852038	37.174381	1.000000
-8.829453	38.019553	1.000000
-8.829453	38.019554	1.000000
-8.829453	38.019555	1.000000
-8.828755	38.045978	1.000000
-8.828755	38.045979	1.000000
-8.828755	38.045980	1.000000
-8.828058	38.072384	1.000000
-8.828058	38.072385	1.000000
-8.828058	38.072386	1.000000
-8.823613	38.241194	1.000000
-8.823613	38.241195	1.000000
-8.823613	38.241196	1.000000
-8.816820	38.500665	1.000000
-8.816820	38.500666	1.000000
-8.816820	38.500667	1.000000
-8.813656	38.622073	1.000000
-8.813656	38.622074	1.000000
-8.813656	38.622075	1.000000
-8.812980	38.648087	1.000000
-8.812980	38.648088	1.000000
-8.812980	38.648089	1.000000
-8.812304	38.674083	1.000000
-8.812304	38.674084	1.000000
-8.812304	38.674085	1.000000
-8.794373	39.370497	1.000000
-8.794373	39.370498	1.000000
-8.794373	39.370499	1.000000
-8.791105	39.498770	1.000000
-8.791105	39.498771	1.000000
-8.791105	39.498772	1.000000
-8.783544	39.797105	1.000000
-8.783544	39.797106	1.000000
-8.783544	39.797107	1.000000
-8.772035	40.255588	1.000000
-8.772035	40.255589	1.000000
-8.772035	40.255590	1.000000
-8.767767	40.426948	1.000000
-8.767767	40.426949	1.000000
-8.767767	40.426950	1.000000
-8.763201	40.611055	1.000000
-8.763201	40.611056	1.000000
-8.763201	40.611057	1.000000
-8.758902	40.785165	1.000000
-8.758902	40.785166	1.000000
-8.758902	40.785167	1.000000
-8.754890	40.948336	1.000000
-8.754890	40.948337	1.000000
-8.754890	40.948338	1.000000
-8.754288	40.972875	1.000000
-8.754288	40.972876	1.000000
-8.754288	40.972877	1.000000
-8.753687	40.997399	1.000000
-8.753687	40.997400	1.000000
-8.753687	40.997401	1.000000
-8.753086	41.021909	1.000000
-8.753086	41.021910	1.000000
-8.753086	41.021911	1.000000
-8.744462	41.375491	1.000000
-8.744462	41.375492	1.000000
-8.744462	41.375493	1.000000
-8.743873	41.399777	1.000000
-8.743873	41.399778	1.000000
-8.743873	41.399779	1.000000
-8.737861	41.648215	1.000000
-8.737861	41.648216	1.000000
-8.737861	41.648217	1.000000
-8.708500	42.883007	1.000000
-8.708500	42.883008	1.000000
-8.708500	42.883009	1.000000
-8.705719	43.001860	1.000000
-8.705718	43.001861	1.000000
-8.705718	43.001862	1.000000
-8.698909	43.294219	1.000000
-8.698909	43.294220	1.000000
-8.698909	43.294221	1.000000
-8.557632	49.827960	1.000000
-8.557632	49.827961	1.000000
-8.557632	49.827962	1.000000
-8.557226	49.848135	1.000000
-8.557226	49.848136	1.000000
-8.557226	49.848137	1.000000
-8.556819	49.868301	1.000000
-8.556819	49.868302	1.000000
-8.556819	49.868303	1.000000
-8.553076	50.054336	1.000000
-8.553076	50.054337	1.000000
-8.553076	50.054338	1.000000
-8.552672	50.074420	1.000000
-8.552672	50.074421	1.000000
-8.552672	50.074422	1.000000
-8.552270	50.094495	1.000000
-8.552270	50.094496	1.000000
-8.552270	50.094497	1.000000
-8.545992	50.408300	1.000000
-8.545992	50.408301	1.000000
-8.545992	50.408302	1.000000
-8.534277	50.999183	1.000000
-8.534276	50.999184	1.000000
-8.534276	50.999185	1.000000
-8.533888	51.018895	1.000000
-8.533888	51.018896	1.000000
-8.533888	51.018897	1.000000
-8.533500	51.038599	1.000000
-8.533500	51.038600	1.000000
-8.533500	51.038601	1.000000
-8.490740	53.256266	1.000000
-8.490740	53.256267	1.000000
-8.490740	53.256268	1.000000
-8.486735	53.468813	1.000000
-8.486735	53.468814	1.000000
-8.486735	53.468815	1.000000
-8.470284	54.350908	1.000000
-8.470284	54.350909	1.000000
-8.470284	54.350910	1.000000
-8.466723	54.543752	1.000000
-8.466723	54.543753	1.000000
-8.466723	54.543754	1.000000
-8.459664	54.928081	1.000000
-8.459664	54.928082	1.000000
-8.459664	54.928083	1.000000
-8.459329	54.946385	1.000000
-8.459329	54.946386	1.000000
-8.459329	54.946387	1.000000
-8.448302	55.552321	1.000000
-8.448302	55.552322	1.000000
-8.448302	55.552323	1.000000
-8.447974	55.570420	1.000000
-8.447974	55.570421	1.000000
-8.447974	55.570422	1.000000
-8.446036	55.677635	1.000000
-8.446036	55.677636	1.000000
-8.446036	55.677637	1.000000
-8.445710	55.695693	1.000000
-8.445710	55.695694	1.000000
-8.445710	55.695695	1.000000
-8.443420	55.822724	1.000000
-8.443420	55.822725	1.000000
-8.443420	55.822726	1.000000
-8.443095	55.840735	1.000000
-8.443095	55.840736	1.000000
-8.443095	55.840737	1.000000
-8.436822	56.190258	1.000000
-8.436822	56.190259	1.000000
-8.436822	56.190260	1.000000
-8.430626	56.537609	1.000000
-8.430626	56.537610	1.000000
-8.430626	56.537611	1.000000
-8.428255	56.671093	1.000000
-8.428254	56.671094	1.000000
-8.428254	56.671095	1.000000
-8.427940	56.688835	1.000000
-8.427940	56.688836	1.000000
-8.427940	56.688837	1.000000
-8.398849	58.352949	1.000000
-8.398849	58.352950	1.000000
-8.398849	58.352951	1.000000
-8.398552	58.370180	1.000000
-8.398552	58.370181	1.000000
-8.398552	58.370182	1.000000
-8.398255	58.387406	1.000000
-8.398255	58.387407	1.000000
-8.398255	58.387408	1.000000
-8.396752	58.474744	1.000000
-8.396752	58.474745	1.000000
-8.396752	58.474746	1.000000
-8.396457	58.491940	1.000000
-8.396457	58.491941	1.000000
-8.396457	58.491942	1.000000
-8.396161	58.509130	1.000000
-8.396161	58.509131	1.000000
-8.396161	58.509132	1.000000
-8.392774	58.706566	1.000000
-8.392774	58.706567	1.000000
-8.392774	58.706568	1.000000
-8.392481	58.723694	1.000000
-8.392481	58.723695	1.000000
-8.392481	58.723696	1.000000
-8.390420	58.844182	1.000000
-8.390420	58.844183	1.000000
-8.390420	58.844184	1.000000
-8.390128	58.861269	1.000000
-8.390128	58.861270	1.000000
-8.390128	58.861271	1.000000
-8.311172	63.669536	1.000000
-8.311172	63.669537	1.000000
-8.311172	63.669538	1.000000
-8.310117	63.736384	1.000000
-8.310117	63.736385	1.000000
-8.310116	63.736386	1.000000
-8.309868	63.752161	1.000000
-8.309868	63.752162	1.000000
-8.309868	63.752163	1.000000
-8.309619	63.767933	1.000000
-8.309619	63.767934	1.000000
-8.309619	63.767935	1.000000
-8.264009	66.726938	1.000000
-8.264009	66.726939	1.000000
-8.264009	66.726940	1.000000
-8.263782	66.742008	1.000000
-8.263782	66.742009	1.000000
-8.263782	66.742010	1.000000
-8.238545	68.438307	1.000000
-8.238545	68.438308	1.000000
-8.238545	68.438309	1.000000
-8.235175	68.668064	1.000000
-8.235175	68.668065	1.000000
-8.235175	68.668066	1.000000
-8.232003	68.884999	1.000000
-8.232003	68.885000	1.000000
-8.232003	68.885001	1.000000
-8.231790	68.899596	1.000000
-8.231790	68.899597	1.000000
-8.231790	68.899598	1.000000
-8.230459	68.990883	1.000000
-8.230459	68.990884	1.000000
-8.230459	68.990885	1.000000
-8.228702	69.111545	1.000000
-8.228702	69.111546	1.000000
-8.228702	69.111547	1.000000
-8.228490	69.126094	1.000000
-8.228490	69.126095	1.000000
-8.228490	69.126096	1.000000
-8.228278	69.140640	1.000000
-8.228278	69.140641	1.000000
-8.228278	69.140642	1.000000
-8.226529	69.261041	1.000000
-8.226529	69.261042	1.000000
-8.226529	69.261043	1.000000
-8.224677	69.388743	1.000000
-8.224676	69.388744	1.000000
-8.224676	69.388745	1.000000
-8.224467	69.403235	1.000000
-8.224467	69.403236	1.000000
-8.224467	69.403237	1.000000
-8.224257	69.417723	1.000000
-8.224257	69.417724	1.000000
-8.224257	69.417725	1.000000
-8.224047	69.432208	1.000000
-8.224047	69.432209	1.000000
-8.224047	69.432210	1.000000
-8.222818	69.517133	1.000000
-8.222818	69.517134	1.000000
-8.222818	69.517135	1.000000
-8.222608	69.531598	1.000000
-8.222608	69.531599	1.000000
-8.222608	69.531600	1.000000
-8.222399	69.546059	1.000000
-8.222399	69.546060	1.000000
-8.222399	69.546061	1.000000
-8.222190	69.560518	1.000000
-8.222190	69.560519	1.000000
-8.222190	69.560520	1.000000
-8.221981	69.574973	1.000000
-8.221981	69.574974	1.000000
-8.221981	69.574975	1.000000
-8.221773	69.589426	1.000000
-8.221773	69.589427	1.000000
-8.221773	69.589428	1.000000
-8.221564	69.603875	1.000000
-8.221564	69.603876	1.000000
-8.221564	69.603877	1.000000
-8.219390	69.754480	1.000000
-8.219390	69.754481	1.000000
-8.219390	69.754482	1.000000
-8.219183	69.768896	1.000000
-8.219183	69.768897	1.000000
-8.219183	69.768898	1.000000
-8.214516	70.093433	1.000000
-8.214516	70.093434	1.000000
-8.214516	70.093435	1.000000
-8.214310	70.107779	1.000000
-8.214310	70.107780	1.000000
-8.214310	70.107781	1.000000
-8.213208	70.184676	1.000000
-8.213208	70.184677	1.000000
-8.213208	70.184678	1.000000
-8.213003	70.199003	1.000000
-8.213003	70.199004	1.000000
-8.213003	70.199005	1.000000
-8.212798	70.213327	1.000000
-8.212798	70.213328	1.000000
-8.212798	70.213329	1.000000
-8.212072	70.264031	1.000000
-8.212072	70.264032	1.000000
-8.212072	70.264033	1.000000
-8.207811	70.562409	1.000000
-8.207811	70.562410	1.000000
-8.207811	70.562411	1.000000
-8.204884	70.768104	1.000000
-8.204884	70.768105	1.000000
-8.204884	70.768106	1.000000
-8.202892	70.908434	1.000000
-8.202892	70.908435	1.000000
-8.202892	70.908436	1.000000
-8.199994	71.113127	1.000000
-8.199994	71.113128	1.000000
-8.199994	71.113129	1.000000
-8.197184	71.312126	1.000000
-8.197184	71.312127	1.000000
-8.197184	71.312128	1.000000
-8.193047	71.606117	1.000000
-8.193047	71.606118	1.000000
-8.193047	71.606119	1.000000
-8.192850	71.620160	1.000000
-8.192850	71.620161	1.000000
-8.192850	71.620162	1.000000
-8.192653	71.634199	1.000000
-8.192653	71.634200	1.000000
-8.192653	71.634201	1.000000
-8.187385	72.010486	1.000000
-8.187385	72.010487	1.000000
-8.187385	72.010488	1.000000
-8.183004	72.324914	1.000000
-8.183004	72.324915	1.000000
-8.183004	72.324916	1.000000
-8.182279	72.377091	1.000000
-8.182279	72.377092	1.000000
-8.182279	72.377093	1.000000
-8.174548	72.935722	1.000000
-8.174548	72.935723	1.000000
-8.174548	72.935724	1.000000
-8.174358	72.949508	1.000000
-8.174357	72.949509	1.000000
-8.174357	72.949510	1.000000
-8.139325	75.535973	1.000000
-8.139325	75.535974	1.000000
-8.139325	75.535975	1.000000
-8.139148	75.549284	1.000000
-8.139148	75.549285	1.000000
-8.139148	75.549286	1.000000
-8.138971	75.562593	1.000000
-8.138971	75.562594	1.000000
-8.138971	75.562595	1.000000
-8.135417	75.830118	1.000000
-8.135417	75.830119	1.000000
-8.135417	75.830120	1.000000
-8.134557	75.895026	1.000000
-8.134557	75.895027	1.000000
-8.134557	75.895028	1.000000
-8.133668	75.962214	1.000000
-8.133667	75.962215	1.000000
-8.133667	75.962216	1.000000
-8.130771	76.181370	1.000000
-8.130771	76.181371	1.000000
-8.130771	76.181372	1.000000
-8.130597	76.194568	1.000000
-8.130597	76.194569	1.000000
-8.130597	76.194570	1.000000
-8.130423	76.207764	1.000000
-8.130423	76.207765	1.000000
-8.130423	76.207766	1.000000
-8.130249	76.220957	1.000000
-8.130249	76.220958	1.000000
-8.130249	76.220959	1.000000
-8.130075	76.234148	1.000000
-8.130075	76.234149	1.000000
-8.130075	76.234150	1.000000
-8.124331	76.670894	1.000000
-8.124331	76.670895	1.000000
-8.124331	76.670896	1.000000
-8.124159	76.684008	1.000000
-8.124159	76.684009	1.000000
-8.124159	76.684010	1.000000
-8.123987	76.697119	1.000000
-8.123987	76.697120	1.000000
-8.123987	76.697121	1.000000
